	OPC-like	AC-like	MES1_like	MES2	Other	NPC-like	MES1
GEM	0.0	0.0013881928273023	0.0011575703895935	0.0007099044815483	0.0	0.0	0.001573189177205
GDF6	0.0003468633803903	0.0	0.0	0.0002598783821077	0.0	0.0008300730094769	0.0
SDC2	0.0	0.0009120274692864	0.0019206219474655	0.0006500939242553	0.0007257291484352	0.0	0.0016914677564757
OSR2	0.0	0.000225026363919	0.0001072086129369	0.0008342798725744	0.0010467362505773	0.0001114488824932	0.0004516222800902
RNF19A	0.0001249586034226	0.0044999291328762	0.0001759123673815	0.0010464223360138	0.0002010667620093	8.051764218679791e-05	0.001281357617052
KLF10	0.000239266888747	0.0007193748849399	0.0001464366122315	0.0008981247081119	0.0008242747221644	0.0005266288893477	0.002231625522367
BAALC	0.0013030425706447	0.0019343025709758	0.0002600652202539	0.0	0.0017305374858603	0.0009613427322363	0.0027017382253398
BAALC-AS1	1.1739846615552646e-05	0.0024443628178254	0.0	0.0	0.0001423280487968	1.6518027219289384e-05	6.69389245941219e-05
CTHRC1	0.0003020063599589	0.0001673327315274	0.0002802771145101	0.0009893722219705	3.068401945446933e-05	0.0001826276462345	0.0
RIMS2	0.0027660051328175	0.0	0.0	0.0	0.0	0.0020751274934617	0.0
ANGPT1	0.0	0.0016074572194162	0.0014028891145899	2.038985073098876e-05	0.0004823116396842	0.0	1.6904968393383765e-05
CSMD3	0.0038881362995987	0.0	0.0	0.0	0.0	0.0005766503640604	0.0
TNFRSF11B	0.0	0.0	0.0002920613144745	1.8147243106630073e-05	0.0012915291450186	0.0	0.000876333785416
CCN3	0.0	0.0005493898103599	2.09815648296596e-05	0.0013688062980252	0.0002555800553154	9.664196640328132e-05	0.0003897881988451
ENPP2	8.622426315128694e-05	0.0005239350088245	1.4011590079519318e-05	0.0002170068736231	8.403766059707302e-05	2.438811606073655e-05	7.625808342962222e-05
COL14A1	0.0	0.0008109365186259	0.0018402649300785	0.0	0.0	3.6579545581065165e-05	0.0001697183973388
HAS2	4.337706288790843e-05	0.0015020452590614	0.0001566335416233	0.0009543758548538	0.0001845763735452	7.799051608419172e-05	0.0009514653920675
FBXO32	7.537520394092636e-05	0.0011975800771937	0.0016517368438335	0.0008854655789096	0.0	8.944070432964712e-06	0.0015561820789656
AC135166.1	2.066170499007874e-05	8.38656841251086e-05	0.0	0.0001309545968323	3.75568661656337e-05	0.0001722052356632	0.0
MTSS1	0.0032731470639011	0.0	0.0	7.039347488886451e-05	0.0010572853267443	0.0031764584901507	1.9039500083435936e-06
TRIB1	0.0	0.0004859948043265	0.0005723073457703	0.0015239462997237	0.0005971802367552	6.938311460660114e-05	0.0021369096066607
LRATD2	0.0046341176112443	0.0001449024067264	0.0001978499792341	0.000126104278956	0.0011035705409065	0.0	0.0001107071595989
MYC	0.0017537303961212	0.0008141429611615	0.0003276848344016	0.0013549303694905	4.9233600956317696e-05	0.0	0.0014747331501835
KCNQ3	3.12881332074194e-05	0.0	1.5407408880987198e-05	0.000487002193782	0.0004974504384898	0.000998098136458	0.0005069149389834
SLA	3.4981792844157876e-05	4.116944782073589e-05	2.384348148511721e-05	5.423455126839137e-05	0.0006209690803589	0.0004990608573953	0.0004006784002806
CCN4	0.0	0.0004020560305609	0.0013632297944791	0.0002732805938967	0.000844920013654	0.0	0.0003048594819193
NDRG1	0.0	4.115669778768943e-05	0.0	0.005064032674384	0.0002222789004487	0.0	0.0
COL22A1	9.68252960711954e-06	0.0	0.0013663359573343	0.0010443153265563	0.0004859129286417	5.756483759918764e-05	0.000321364524494
ARC	0.0005880435749372	0.0001701732658241	0.0	0.0001468397989604	0.0007159644483185	0.0007696086727453	0.0020529742217953
VLDLR	0.0002630226807436	0.0	0.0013649342793367	0.0018035134868278	0.0003462652227594	0.0002148686697432	0.001026394211479
SLC1A1	0.0028559571024467	0.0	0.001230288354108	0.0	0.000190202172896	0.001203459247803	0.0
CD274	0.0	0.0	0.0011929015454517	0.0004856622825943	0.0003087285512845	0.0	0.0011003271829195
IL33	9.528184965208972e-05	0.001001518277598	0.0012354696365292	0.0007641765172492	0.0	0.0	0.0012531535306257
PTPRD	0.0017793159385307	0.0	0.0002522843327097	0.0013446895207987	0.0013172660289505	0.0015074491865849	0.0
TYRP1	0.0	1.1291072830857113e-05	8.649624605638925e-06	0.0	5.3319894318133755e-06	2.130406543887248e-05	7.026353734514768e-05
PLIN2	6.299939265821871e-05	0.0001470054293537	0.0006377733027531	0.0010774358521667	0.0006484116033134	2.4689151413995813e-05	8.71373347394944e-05
SLC24A2	0.0004916435985189	4.705994803707344e-06	0.0019676650396765	0.0	0.0010068026001617	4.265368252925127e-05	0.0
IFNE	0.0	2.5256190539274557e-05	5.634214245668222e-05	0.0001352833710532	0.0	3.1028575925072875e-06	0.0
CDKN2A	0.0003168203909809	1.4577852441674771e-05	3.5096976816724334e-05	0.0004084890592283	0.0015517952136159	0.0005009961182026	0.0
CDKN2B	0.000188022149588	0.0002702593010039	0.0	0.0025011007126877	0.0002971752914017	0.0002098321031834	0.0
AL162388.2	3.1908171054047114e-05	1.5092934114434196e-05	4.1355671247552326e-05	6.1809656293088345e-06	2.5042901843672195e-05	8.396546421693876e-06	0.0
B4GALT1	0.0	0.0005605030584495	0.0008317067540038	0.0022569726854637	0.0	0.0	0.0012594224380949
C9orf24	0.0	0.0006025021866415	0.0	0.0	3.341471565827749e-05	2.5004396990397207e-05	0.0
CA9	0.0	0.0	0.0	0.0054148294042756	0.0	0.0	0.0
TPM2	0.0003425504296856	0.000628770970609	0.0005486422147219	0.0010229972189438	0.0	0.0	0.0017527005610687
MSMP	0.0	0.0	0.0	0.0	0.000491093023099	0.0	0.0
IGFBPL1	0.0	0.0	6.495936184957801e-05	0.0	0.0001894754978458	0.0032212779281995	1.2327809962186731e-05
CNTNAP3B	0.0	6.0843442495931566e-05	0.0015955507980482	0.0003020541768779	0.0004983357995747	2.4992618371808834e-05	0.0013823986646888
TJP2	0.0003451706755076	0.0039081833758511	0.0003232567353166	7.861655541490173e-05	0.0001250984953434	0.0001234850466599	0.0004757930094099
C9orf135-DT	7.159197671163196e-07	6.618451422816437e-05	0.0	0.0001619423990076	0.0	0.0	3.0577423194362985e-05
TRPM3	0.0	0.0	0.0005498367653262	0.0003437042646672	0.001787553076416	0.0	0.0001446389705092
ALDH1A1	0.0	0.0011462449136786	0.0001721935289473	0.0002983031486633	0.0	1.3623570989689982e-06	0.0
ANXA1	0.0	0.0026910965424567	0.0024122968267132	0.0015251181705639	0.0011269874121368	0.0	0.0006166220147672
GCNT1	0.0	0.0003138986856642	0.001669725848353	0.0005015775522439	0.0	0.0	0.0001386434156227
PSAT1	0.0016637003797547	0.0028053480323314	0.0	0.0003249956633917	0.0012809087062834	0.0005537598871333	0.0
NTRK2	0.0005638223821221	0.0045439619464941	0.0	0.0003824765703643	0.0004528712657191	0.000462022162135	0.0
GAS1	0.0009679545664333	9.606274171027254e-05	0.0003947138741657	0.0007158167274881	0.0010640557358659	0.0009608655691594	0.0
S1PR3	0.0	0.0020747629630683	0.0007353811719617	0.0003869456401579	0.0003231887367271	4.751251950615601e-05	0.0001434217556936
SHC3	0.0025801272803985	1.1717011613736883e-05	0.000764268187162	0.0003970211476884	0.0009937531282543	0.0012769434350584	3.5488747822582406e-05
GADD45G	0.0027534680609527	2.325145188036958e-05	0.0	0.0003674959176067	0.0006989023654057	0.0004205834042261	0.0004279766297111
AL355607.2	0.0	0.0	0.0	0.0002623744826215	0.0	0.0	0.0
OGN	2.355792059392292e-05	0.000225716597728	0.0	0.0	5.182197119193767e-05	0.0	0.0001310772641578
ECM2	0.0	0.0034331197603599	0.0006055589984082	0.0	0.0003100854995581	0.0	0.0002043478722487
PTCH1	0.002836308244389	0.0004484556958421	0.0002061875852905	0.0002707571656323	0.0003444418499782	0.0004319413272169	0.0001999499915367
TMOD1	0.0002669021522532	0.0007859089259515	0.0020672189899016	5.759214273283878e-05	0.001278357455241	0.00032935296417	0.0004281909454202
GABBR2	0.000332833020011	0.0016341856420833	0.0012973102478438	0.0	6.708772242968612e-05	0.0007736897336528	0.0
PLPPR1	0.0041471468497098	0.0	0.0	7.573521972347399e-06	0.0	0.0024278227943793	0.0
ABCA1	9.440065428472124e-05	0.0006919734429538	0.0005596821731426	0.0020294303129307	0.0003748112875258	0.0002366764711578	0.0027204368527918
KLF4	5.3061258416485925e-06	0.000791762804797	0.0003980915256324	0.0009188156870441	0.0014199222416799	0.0005781311069128	0.0010683953954547
FRRS1L	0.0019850624148488	0.0	0.000118207871147	0.0	0.0	0.0025834772685799	0.0006799484504654
PALM2-AKAP2	0.0	0.00018486226167	0.0014916423734275	0.0007593604458781	0.0004225430973599	0.0	0.0025483775049179
TXN	0.0003802152794022	0.0003378343049364	0.0011557237030329	0.0009255236043441	0.0003718086804097	0.0003274098313893	0.0029560620814184
LPAR1	0.0	0.0015095031992932	0.0013822898680181	0.0001496695130522	0.0	0.0	0.0012701014883523
UGCG	0.0003191604748316	0.0019781097961397	0.0007149570670572	0.001437906663999	0.0005002666654597	0.0004348583137082	0.0015215256492755
RGS3	3.2989041348916796e-05	0.0	0.000981989134475	0.0011598874912417	0.0006698237365272	0.0003053089393267	0.0007190354122725
ORM1	0.0	0.0001312039128371	0.0	0.0001870087632996	0.0	2.8416741402985982e-06	3.94151827161004e-05
TNC	0.0	0.0019486945338689	0.0025588058978469	0.0015755623493096	0.0	0.0	0.0010968493953451
PAPPA	0.0	0.0	2.114418253512889e-05	0.0006733104878257	0.0	0.0	0.0008519093079127
TLR4	0.0	0.0016372145889961	0.000292822027547	0.0	0.0012046077699581	6.854818503648293e-05	0.0006569369243162
BRINP1	0.0009832396105516	0.0004471397382289	0.0	0.0	0.0	0.0025108473130998	0.0
TRAF1	5.03220160336081e-05	0.0001234503921328	0.0004806894078107	0.0014754264777354	0.0	7.497384326271485e-05	0.000330793634642
GSN	6.904351947455056e-05	0.0031092753818506	0.0008060548759958	0.0006899163757207	0.0004039573273926	0.0	0.0004450986068108
STOM	0.0	0.0021958266313796	0.0019267837303245	0.0002676209519816	0.0	0.0	0.0015030733181585
LHX6	0.0	0.0	5.342378316519267e-06	0.0001442741836474	0.0001157125467264	0.0009757388404429	0.0
PTGS1	0.0	0.0	0.0002667623929499	0.0001152753575994	0.0022438991287428	0.0	1.4772795974069548e-05
CRB2	0.0	0.0032452242094746	8.968265520521402e-05	0.0002162165001546	3.4683515096687444e-05	0.0	0.0009184856533958
HSPA5	0.0005307445092936	0.0004327986790926	0.0010940859175162	0.002258468043727	0.0021098380783648	0.0005290302013834	0.0014239940225252
PBX3	0.0003819274615973	5.028429680155761e-05	0.0006742658647032	0.0005779512808689	0.0005257544892953	0.0003052878889372	0.0023202075935406
AL356309.2	1.812339911494338e-05	0.0	0.0	0.0	1.0635634115548662e-05	0.0004321674284657	0.0
ANGPTL2	0.0049643020875077	0.0002811874753107	0.0005104511883083	0.0001148376248957	0.0005869461009404	0.0	0.0004268331037414
LCN2	2.2491702964839457e-05	0.0001618518306482	0.0	0.0005300230855187	0.0	0.0	5.8667684438031485e-06
DBH	4.31058411587627e-05	6.172169379763549e-06	0.0	0.0	4.441431735231079e-05	5.927787117403563e-06	2.094931950819143e-05
COL5A1	0.0	0.0002192271689068	0.001687864962003	0.0016364014924491	0.0003363571663692	0.0	0.0010993230126489
OLFM1	0.0006061958033025	4.928975092364169e-05	0.0001266713126794	0.0023007467234244	0.0016111501334645	0.0006910924096581	0.0002128944965402
OBP2A	0.0	0.0	0.0	0.0	0.0004203421972314	8.777799486038943e-05	0.0
NACC2	0.0005876386309184	0.0015841430384929	0.001582133200394	0.0	0.0009470421977708	3.961254004721181e-05	0.0020146665663918
LCN6	0.0	0.0	0.0	0.0	0.0001918714492646	0.0	0.0003431768107632
PTGDS	0.0007138893554808	0.0013187006308139	0.0	0.0003921257997025	0.0002528358604808	8.716960988107844e-05	0.0002105681449216
SAPCD2	0.0043795664256474	0.0	4.9018530045458016e-06	6.913878843204335e-05	0.0002897197065411	0.0003269404677451	0.0
IDI1	0.0045989540825451	0.0004344913428101	0.0003566339681169	0.0004328782159711	0.0004259821681457	0.0002885219030952	0.0002647647031279
PFKP	0.0002400384922872	0.0001269740061093	2.402637325826991e-05	0.0049544873818242	0.0009050225657688	0.0003298241169263	0.0004887478342617
KLF6	0.0003861054396886	0.0011985576025643	0.0008885370507469	0.0018916681199622	0.000894364816736	0.0011609912635157	0.0021792839361471
AKR1C3	0.0013659600201212	0.0011496267167974	0.0	7.050119912224261e-05	0.0	0.0	0.0
AL732437.3	0.0001004374415654	2.8978875187981933e-05	0.0	0.0	2.0770319286561862e-06	0.0	3.6702494707513183e-06
PFKFB3	0.0001981476618739	0.0024474663995733	0.0011278880227037	0.0006636502339462	0.0004843705273065	0.0001378327385801	0.001300614346701
CCDC3	0.0001241946079393	0.0004708995898371	0.0002530259216857	0.0008804884273879	0.0	6.814780920242711e-05	0.0
OPTN	0.0001560895797213	0.0019499764604505	0.0005211707331482	0.0020051849952264	0.0003424199656697	0.000510737541946	0.0002813828449617
MCM10	0.0004375530886963	0.0	5.4843464562168035e-05	4.09019275040294e-05	0.0008920532304378	9.257845627166029e-05	0.0
ITGA8	0.0003685293187849	0.0	0.0001897895647297	0.0001095992786569	1.8602934960112084e-05	0.0001365980919745	0.0
ST8SIA6	0.0011318298414175	0.0	0.0	0.0	0.0	0.0001183100105359	0.0
SLC39A12	0.0	0.0011523320118479	0.0	0.0	9.787141907635309e-05	0.0	5.570571442528971e-05
PLXDC2	0.0001260012039587	0.0023643883646747	2.4494827186092774e-05	6.834166631439524e-05	0.0004352557755241	2.5741445341327644e-05	0.0
NEBL	0.0003732121183054	0.0020649731685369	0.0012063980482183	0.0007083632654025	0.0002897547775539	6.347956972608908e-05	0.0
ARMC3	2.3586293630117505e-05	0.0008439406084564	0.0	0.0	8.385355131459923e-06	1.1150219508769244e-05	4.238219991384025e-05
PTF1A	0.0002675152396419	0.0	0.0	0.0	0.0	0.0	0.0
GPR158	0.0036312718698544	0.0	0.0007423131780818	0.0014530856633015	0.0001271733394935	0.0	0.0001602997397212
GAD2	0.0	0.0	0.0	2.449875397262178e-05	3.4795868708093024e-05	0.000371107100944	0.0
BAMBI	0.0010545497855651	0.0001175718422488	0.0014679896675577	0.0003461756108109	0.0002101718799082	0.0009142453579394	0.0001219624410392
SVIL	0.0	0.0	0.001337721279218	0.0002266241306356	0.0001854338774071	0.0	0.0013535521809095
ITGB1	0.000467608155346	0.0005230845148392	0.0038426011152859	0.0007066712618258	0.0004718962435639	0.0003169445897523	0.0009751908943673
NRP1	0.0	0.0001620144903896	0.00252716684874	0.0017904673543836	0.0002414215425434	0.0002614180220087	0.0009669928499045
AL137026.1	4.068689826467776e-07	0.0001321466782363	0.0004313001425905	0.0	0.0	0.0	6.98788711833642e-05
C10orf142	6.115371642633338e-05	0.000243773883939	6.602049793707395e-05	6.867452779242466e-05	0.0	0.0	0.0
CXCL12	0.0001106127481066	0.0	0.0008740878380085	0.0	0.0	6.598518449650763e-05	0.0014292211268609
RASSF4	0.0016162032855373	0.0027204110592772	0.0011477819242721	0.0	0.0003764944876266	1.1152643204937333e-05	0.0009545991202695
DEPP1	0.0	0.0007426423238729	0.0008379731679869	0.0007653432202031	0.0001243062118848	0.0	0.0010259276044053
DRGX	0.0	0.0	0.0	0.0	0.0	0.0006939444830283	1.2714715676208784e-06
DKK1	0.0	0.0	0.0026938093611998	0.0	0.0	0.0	0.0
PCDH15	0.0026928226480103	0.0	0.0	0.0	0.0	0.0036473388905545	0.0
PHYHIPL	0.0061952258882488	0.000609273481424	0.0	0.0	0.0004881361161875	0.0	0.0
ANK3	0.0005758738108138	0.0001412810175679	0.0001546328695218	0.0	8.466952876498858e-05	0.0048164682261964	6.503895585958081e-05
EGR2	0.0009144085244233	0.0005627620122979	0.0008426134372464	0.0004721598471905	0.0007935660777078	0.0012375286429558	0.0008623238793649
SRGN	0.0001015100845184	0.0003479113154929	0.0003537785130881	0.0004180244685533	0.0002309579358521	0.0006745937611076	0.0006794686189539
PRF1	0.0	4.8549866570305895e-05	0.0	0.0001505390221834	9.364120892979438e-05	3.757111791594022e-05	9.740082471908906e-05
UNC5B	0.0002561206753551	0.0002777249088865	0.0004172198633858	0.0019072126431081	0.000126183346929	2.6050572949932733e-06	0.0002413680029656
SPOCK2	0.000129912823814	0.0013027688647315	0.0008134837403765	0.0010769481523049	0.0	0.0002213220004192	0.0029467128311739
DDIT4	0.0016695410119088	0.0002815481124188	0.0	0.0027896684491935	0.0004292767205169	0.0005043148795669	0.0
PLAU	0.0	0.0006549885181571	0.0016855699897033	2.485606001435221e-05	0.0005735357747847	0.0	0.0001593886915985
VCL	0.0	0.0032593857174202	0.0019885006008767	0.0007621484958385	0.0	4.392555371389313e-06	0.0007400494899322
RPS24	0.005067882903982	0.0004811470895592	0.0004678016544436	0.0007360305682529	0.0003718442884165	0.0021254184541472	0.0004019315271326
PPIF	0.0013600169717758	0.0004402957611592	0.0001625527487744	0.0004950011420102	0.0004835619213301	9.362146893817016e-05	0.0001436505450491
ZCCHC24	0.0051056485281337	0.0004620864690027	0.0002060056709091	7.569511210424897e-05	0.0005258610767908	0.001449945599778	0.000674629643876
DYDC1	6.44848025049459e-06	1.1142634757311831e-05	0.0	0.0	7.232939951106848e-06	2.7375445267221102e-05	1.41231336721883e-06
AC010157.2	0.0001119071810842	2.2299214295051566e-06	0.0	0.0	0.0	0.0	0.0
RGR	0.0033224924786812	0.0	0.0	0.0	0.0	0.0	0.0
MMRN2	7.463311517276458e-06	0.0001925944469046	6.60200360004404e-06	8.202376350600252e-05	0.0002058354722109	0.0	0.0
SNCG	0.0	0.0010252447690346	0.0	0.0	0.0	6.967005685456342e-05	0.0
ADIRF	0.0	0.0017624334741242	0.0	0.0	0.0	0.0001151346852656	0.0
ACTA2	0.0	0.0011462665552211	9.76795832623706e-05	0.0008174538002049	0.0	0.0	0.0002087936469316
FAS	0.0	0.0012156458865022	0.0007857923516664	0.001499326770425	0.0	0.0	0.0010511737816867
CH25H	0.0	0.0014843281336498	0.0004811612848314	0.0004249355108983	0.0	0.0	0.0005669882295034
IFIT2	0.0003299052111051	0.0009960178573013	5.1981476654488106e-05	0.0	0.0013016916783393	0.0004407221454117	0.0
IFIT3	4.385180294789773e-05	0.0017234507338117	7.912097432364984e-05	0.0	0.0021640534074516	0.0001572780950942	0.0
IFIT1	0.0002728020800196	0.0011344657855786	0.0002122240259858	0.0	0.0015095625949125	0.0003730947238458	0.0
ANKRD1	1.646049410698787e-07	2.1567511132505594e-06	0.0	9.44564477061926e-05	1.818801587436096e-05	1.040057096047403e-05	0.0
PPP1R3C	1.6255694405562277e-05	0.000450790137063	0.0001497104366241	0.0013692135920403	0.0007309203042293	0.0001230036914076	0.0
FGFBP3	0.0028941697026037	5.962446762475295e-05	0.0	0.0002630838856167	0.0003480701073924	0.0008711999564898	0.0
AL161652.1	0.0001009450890703	0.0	3.3586449247041057e-06	0.0	0.0	0.0	2.0393727795046403e-05
CYP26A1	6.569338503610371e-06	0.0	5.165291773976203e-06	1.258723309978891e-05	0.0001547465175998	7.094946832046144e-06	0.0
SLIT1	0.004164420913151	0.0	0.0	8.822277447263892e-05	0.0006089932716202	0.0011787270452572	0.0
ANKRD2	0.0	0.000249594002497	0.0001396538842599	0.0	0.0	1.4197398880098317e-05	0.0
SFRP5	0.0	0.0001356106645461	0.0	7.704196306429552e-05	1.852432527968448e-05	0.0001820433783124	0.0
CRTAC1	0.0023491928784087	0.0	0.0	0.000344457660795	0.0	0.0	0.0008215865568027
SCD	0.0037781046872523	5.587690078640581e-05	0.0004049394401098	0.0033290462890782	0.0009440771821531	0.0	0.0003695432546448
KCNIP2	0.0014433992828028	0.0001714196469168	0.0	0.0	0.000153552168362	2.0863073339440376e-05	0.0
INA	0.0026799847880865	0.0	0.0	0.0	0.0	0.0033316755268842	0.0
ITPRIP	8.721393219481394e-05	0.0	0.0003971465605894	0.0006041583364613	0.0006133477188194	2.8057267990371986e-05	0.0019935374145647
DUSP5	0.0001303435686953	0.0	0.0003547531383351	0.0011496090564769	0.0011155001192126	0.0005499904822217	0.001079731498112
ADRA2A	0.0	0.0001203002209104	0.0002796690778694	0.0002935863564798	0.0001218598409997	0.0002931766469108	0.0001594190288488
TECTB	0.0	0.0001404587751699	0.0001360839754783	8.404310842788833e-05	0.0001041010602682	0.0	3.708411071143678e-05
AFAP1L2	0.0012163715019817	8.029447165530014e-05	0.0002645119750164	0.0	0.0003458656338974	0.0017596517108221	5.432168716670945e-05
ATRNL1	0.0021337389710536	0.0005905250857872	0.0010307575623323	0.0	0.0	0.0009848148017125	3.534821911244214e-05
GFRA1	0.0023149192565348	0.0	2.591046808862793e-05	0.0	0.0	0.0020011740088266	0.0007997075878014
SLC18A2	8.281106157743977e-05	0.0	0.0	0.0003293146737145	0.0	3.298561449645608e-05	0.0003244650790253
PRLHR	0.0009309500355617	0.0001320443407943	0.0	0.0	0.0	0.0	0.0
BAG3	4.6835760907741174e-05	0.0012990914098117	0.0010067926934256	0.0013517410348429	0.0005976154834279	0.0	0.0003572459570045
HTRA1	0.000807399491295	0.0005681338155466	0.0006202768542587	0.0002191223618397	0.0021032758506357	0.0	0.0028627403514511
CPXM2	0.0	0.0003216574976123	0.0006046929489948	0.0	0.0	0.0	0.0
ADAM12	0.0	0.0	0.0027143954794687	0.0005458280893426	0.0004837900940025	0.0	0.0010089475534774
INSYN2A	0.0002098706813732	0.0	0.0002877175224589	0.0	0.0010121733671995	0.0001023533875437	0.0017354941223726
MKI67	0.0008073991107071	0.0	0.0001088368308044	0.0001412669035171	0.0008321107054417	0.0	0.0
BNIP3	0.0008939779068387	0.0004927180195445	0.0	0.0051290574958871	0.000729056677953	0.0005286987651431	0.0002704231790271
NKX6-2	0.0002753037994904	9.606263771521732e-05	0.0	8.916513091510936e-05	4.0241432051282925e-06	0.0003326234813575	0.0
IFITM1	0.0	0.0004171596799235	0.0	1.392615787427438e-05	0.0015892007175251	0.0	0.0
IFITM3	0.0	0.0032174000284657	0.0	0.0007582451267625	0.0022722442673724	0.0	0.0009343005308077
CD151	0.0004635132447652	0.0004702123888304	0.0030288091216222	0.0011592907173136	0.0012791694820612	0.0	0.0013545859561347
KRTAP5-AS1	0.0	8.248007826201506e-06	8.598336716417442e-05	1.63029679082827e-05	5.124439352851753e-05	0.0006010446263784	2.8577383137088737e-05
CTSD	0.0006093143923906	0.0007241261351623	0.0005264101151142	0.001452396983688	0.0006047493105536	0.0003129861053734	0.0029715560983524
H19	0.0001441702798961	0.0001385580889468	0.0	0.0003171031124245	0.0003618012762235	0.0001969202833529	0.0001105314368999
KCNQ1OT1	0.0015928425809139	0.0	2.9569704498174805e-05	0.0004854420601804	0.0007222163899486	0.0011173137985306	9.692813080805297e-05
KCNQ1DN	0.0	0.0	0.0	0.0	0.0	0.0004013831442732	0.0
CDKN1C	0.0005325999360043	0.0	0.0	0.0001195573601076	0.0	0.0024668763637151	8.91684161533481e-05
PHLDA2	0.0	0.0	0.0002275121511248	0.0	5.41942053336916e-05	0.0	0.0014931037553145
AC123788.1	0.0	1.3896009287545891e-05	3.514967087444664e-06	0.0	1.972329049952288e-06	3.417306975907287e-05	2.935817191921107e-07
HBB	0.0002547549165418	0.0	0.0	1.4605773681769068e-05	0.0	0.0	0.0
HBG1	0.0001516693889202	0.0	0.0	7.678622509340258e-05	0.0	0.0	0.0
TRIM22	0.0	0.0005536360236262	0.001077936707494	0.0	0.0012381915778297	0.0	0.0019229368214846
OR56B4	0.0	2.055201669564415e-05	0.0	0.0	6.939387089586125e-05	0.0	0.0
CAVIN3	0.0	0.0	1.3014504959031175e-05	1.6840021651941643e-06	0.0	0.0	0.0023581933995284
SCUBE2	0.0003988891366071	0.0009015211714793	0.0	2.3827632969311457e-05	0.0006380632778718	0.0003765804492492	0.0015338115511592
WEE1	7.05862243174103e-05	0.0001637961101854	0.0007132123912608	0.0015699863825094	0.001250429592133	0.0003103853723639	0.0013587604139487
ADM	0.0	0.0003285216200498	2.951580629700836e-05	0.0045096057102894	0.0002635641235051	0.0	0.0001728331226296
DKK3	6.039545245836072e-06	0.0029798406641118	0.0001927532868158	0.0	0.0017248979062788	0.0002436604601587	0.0015367594507264
SPON1	0.000227456409249	0.0023758083341561	0.0	0.0	0.0011563759812364	0.0009824691647401	0.0
SOX6	0.0045585492957833	0.0004580436509643	0.00015777299966	0.0002963597934286	0.0001945134383707	0.0020612740999496	0.0001548085517775
USH1C	0.0001606696368703	0.0011349880168099	0.0	0.0	0.0	7.200770692973692e-05	0.0
MRGPRX3	0.0	0.0	0.0	0.0005342483277273	9.583838892543469e-06	4.357928414000778e-05	0.0
SAA4	0.0	0.0008436913817896	0.0	0.0006428510686393	0.0	0.0	0.0
SAA2	0.0	0.0009351152604433	0.0	0.0004809050807376	0.0	0.0	0.000178636701353
SAA1	0.0	0.0011495392995539	0.0	0.0006072454847485	0.0	0.0	0.0002598738009337
AC009549.1	0.0	0.0004365839192587	0.0001443189012203	0.0007951849851819	0.0002191636871483	1.932350098347003e-07	0.001546721233242
NELL1	0.0002845774519651	0.0	0.000196993230707	8.937010291051178e-05	0.0004617309397564	6.70542589228046e-05	0.0
SLC17A6	0.0	0.0	0.0	0.0	0.0	0.0021490284016463	0.0
LUZP2	0.0028826677993508	0.0006409412436105	0.0	0.0	0.0	0.002228244045328	0.0
BDNF	3.883978318438295e-05	0.0	0.0002946205438085	0.000545232111423	0.000189522123384	7.338297394325243e-07	0.0002488848739693
RCN1	0.00127032711095	0.0017902600023775	0.0009875623968079	0.0017554643090869	0.0012008799404059	0.0006199883545527	0.0006030998711629
CD44	0.0	0.0026256888052192	0.0017965922325929	0.0010644919713033	0.0	0.0	0.0025597293088727
SLC1A2	0.0016576329285163	0.0003284713768946	0.0001034025072535	0.0	0.0026397943038232	2.8744238563796655e-05	0.0023294383316327
PAMR1	0.0	0.0018021437590831	0.0021897402681087	0.0	0.0	0.0	0.0
FJX1	0.0003458072318516	0.000777198662846	0.0022486618649128	0.0	0.0008838385101327	0.0003935409386084	0.0007533882383133
C11orf96	0.0006286273677452	0.0008834765488999	0.0	0.0	0.0	4.2042563818030846e-05	0.0029798482458413
CD82	0.0029821036334955	0.000335769121376	0.0002275499957547	0.000829130402448	0.0010405984731776	0.0011690463282114	0.0007091644553814
SYT13	0.0	0.0	0.0	0.0	0.0	0.0033365851467385	0.0
MDK	0.0004311897657751	0.0001800207769519	0.0011221980467865	0.0005533533330227	0.001410051622123	0.0002091956405361	0.0027388713202352
LRP4	0.0048487815591592	0.0003303245042996	0.0001776504584281	0.0005073674832044	0.0008528559631609	0.0	6.969673609514917e-05
LRRC55	0.0	0.0029547990376345	0.0	0.0	0.0	5.3160217367556645e-05	0.0
APLNR	0.0	0.0047165517380601	0.0	0.0	0.0	0.0	0.0
SERPING1	0.0	0.0033173146829821	0.001142790199523	0.0001288614494996	0.0002150145517598	0.0	0.0009038283914195
FAM111B	0.0002798275909033	0.0	0.0001720023836648	0.000149748283709	0.0010294645283996	0.0002909993215387	0.0
MS4A1	2.5654185338961743e-05	1.2200360715347969e-05	0.0	1.648698775134949e-05	6.74037611199408e-05	0.0002560450085236	4.653289568463543e-05
PGA5	0.0	0.0008072499497729	0.0	0.0	0.0	2.818943741555061e-05	0.0
FADS2	0.0023874632036841	0.0030654650627657	0.0	0.0003011064015708	0.0010782852587655	0.0004016463709382	0.0
FTH1	0.000333008780919	0.0006948408681502	0.0	0.0044238481007578	0.0001954480094972	0.0	0.0020284657446134
AHNAK	0.0	0.0023088973019263	0.0022781131448896	0.0010213369025491	0.0	0.0	0.001504118124288
